userid,group,retention_1
1156451,B,True
1156532,B,True
1156901,B,False
1156922,B,False
1157016,B,False
1157021,A,False
1157338,A,False
1157402,A,False
1157404,A,False
1157479,B,True
1157541,B,True
1157545,B,False
1157589,B,True
1157639,A,True
1157656,B,False
1157668,B,False
1157817,A,False
1157847,A,False
1157900,B,True
1158002,A,True
1158189,A,True
1158214,B,True
1158347,B,True
1158572,A,False
1158612,B,False
1158777,A,True
1158860,A,False
1158931,A,True
1159071,A,True
1159217,B,False
1159260,B,True
1159422,A,False
1159583,A,False
1160056,B,False
1160095,B,False
1160144,B,False
1160261,A,True
1160329,A,True
1160413,B,True
1160564,B,True
1160570,A,False
1160604,B,False
1160687,A,True
1160747,A,True
1160837,B,False
1160848,B,True
1160877,B,True
1161034,A,True
1161100,B,True
1161514,B,False
1161617,B,False
1161623,B,True
1161838,A,True
1161870,B,False
1161886,A,False
1161899,B,True
1162099,B,False
1162177,A,True
1162254,A,False
1162399,B,True
1162423,A,True
1162428,B,False
1162509,B,False
1162541,A,True
1162565,A,False
1162600,A,True
1162682,A,False
1162975,B,False
1163012,B,True
1163134,A,False
1163191,A,False
1163242,B,True
1163454,B,False
1163500,A,True
1163613,A,True
1163741,A,False
1163875,A,True
1164033,A,False
1164207,B,True
1164231,A,False
1164272,B,True
1164286,B,True
1164403,B,True
1164475,B,False
1164527,B,False
1164531,A,False
1164554,B,False
1164694,B,True
1164797,A,False
1164950,B,False
1164996,B,False
1165328,A,False
1165607,A,True
1165700,A,False
1165727,A,True
1165730,A,False
1165752,A,True
1165763,B,False
1165916,A,False
1166037,B,False
1166152,B,True
1166219,B,True
1166743,B,True
1166796,B,False
1166929,A,True
1166971,B,True
1167210,B,True
1167260,B,True
1167434,B,False
1167435,B,True
1167472,A,False
1167718,A,False
1167772,A,False
1167833,B,True
1167938,A,False
1168090,B,False
1168285,A,False
1168451,B,False
1168532,A,True
1168596,A,True
1168829,A,True
1169080,A,False
1169162,B,False
1169233,B,False
1169389,A,True
1169545,B,False
1169568,A,True
1169779,A,False
1170323,A,True
1170491,A,True
1170517,B,True
1170568,B,True
1170571,B,True
1170677,B,True
1170713,B,True
1170726,A,True
1170738,B,False
1170974,A,False
1171352,B,True
1171562,A,False
1171693,B,True
1171793,B,True
1171836,B,False
1171928,B,True
1171970,B,False
1172164,B,False
1172228,A,True
1172357,B,True
1172655,A,False
1172901,B,False
1173119,A,False
1173158,A,True
1173216,A,False
1173439,B,False
1173458,B,True
1173642,B,True
1173673,A,False
1173749,A,False
1173774,B,True
1173828,B,True
1173835,A,False
1174091,B,True
1174466,A,True
1174520,B,True
1174636,B,False
1174982,A,True
1174991,A,True
1174995,A,True
1175166,B,True
1175239,B,True
1175413,A,False
1175465,B,False
1175502,A,False
1175607,B,False
1175690,A,True
1175749,A,False
1175847,A,True
1175887,B,True
1176261,B,True
1176303,A,True
1176389,A,True
1176486,A,True
1176495,B,False
1176949,A,False
1177427,A,False
1177566,A,True
1177646,A,False
1177734,A,False
1177780,A,True
1177830,B,False
1177901,B,True
1178104,B,True
1178279,B,True
1178635,B,True
1178681,B,False
1178797,A,True
1178857,B,True
1178911,A,False
1178924,B,True
1179155,B,False
1179162,B,False
1179206,B,False
1179307,A,True
1179465,A,True
1179477,B,False
1179503,B,True
1179585,B,False
1179652,A,True
1179817,B,False
1180197,A,True
1180333,A,False
1180397,A,False
1180920,B,False
1180958,B,True
1181099,B,True
1181193,A,True
1181319,B,True
1181417,A,False
1181765,A,True
1181917,B,False
1181964,B,True
1181970,A,False
1182099,B,False
1182120,A,False
1182568,B,False
1182597,B,False
1182611,A,False
1182659,A,True
1182704,B,True
1183015,B,False
1183054,B,True
1183128,A,False
1183170,B,False
1183175,B,False
1183318,A,True
1183395,B,True
1183396,B,True
1183466,B,False
1183546,B,False
1183595,B,True
1183651,A,False
1183659,B,True
1183896,B,False
1184191,B,True
1184322,B,True
1184470,B,False
1184799,B,True
1184942,B,True
1185140,A,True
1185283,B,False
1185322,B,False
1185915,B,True
1186156,B,True
1186586,B,True
1186614,B,True
1186625,B,False
1186652,A,False
1186694,B,True
1186860,A,False
1186960,A,True
1187016,A,True
1187093,B,False
1187104,B,True
1187115,A,False
1187163,B,False
1187188,B,False
1187333,B,False
1187352,A,False
1187429,B,True
1187637,B,True
1187645,B,False
1187676,A,True
1187690,B,True
1187963,A,False
1188054,A,True
1188328,B,True
1188383,B,True
1188448,A,True
1188525,B,True
1188654,A,True
1188800,B,True
1188843,A,True
1188919,A,True
1188953,B,False
1189035,A,True
1189379,B,False
1189526,A,False
1189534,A,True
1189662,B,False
1189730,A,True
1189744,B,True
1190242,B,True
1190410,B,False
1190419,A,False
1190652,A,True
1190720,A,True
1190968,A,False
1191039,B,True
1191301,A,True
1191348,B,False
1191390,B,True
1191581,B,False
1191582,A,False
1191617,A,False
1191667,B,False
1191752,B,False
1191789,B,True
1192025,A,True
1192135,A,False
1192199,B,True
1192310,B,False
1192437,A,False
1192447,A,True
1192604,A,False
1192702,A,True
1192953,A,False
1193214,B,False
1193348,B,True
1193366,A,False
1193376,B,True
1193462,A,False
1193512,B,False
1193534,A,False
1193566,B,True
1193691,A,False
1193729,B,False
1193917,A,False
1194266,A,True
1194273,B,False
1194311,B,False
1194372,A,False
1194500,A,True
1194825,A,False
1194975,B,False
1195107,A,True
1195386,B,False
1195485,B,False
1195572,B,False
1195730,B,True
1195793,B,False
1195845,A,False
1195849,A,True
1196494,A,True
1196808,A,True
1196911,B,True
1196975,B,True
1197003,A,False
1197083,B,True
1197089,A,True
1197246,A,False
1197332,B,True
1197449,B,False
1197579,B,True
1197621,A,False
1197683,B,False
1197970,B,True
1198240,A,True
1198242,A,False
1198459,A,True
1198496,B,True
1198641,A,False
1198830,B,False
1198978,B,True
1199152,B,False
1199255,A,False
1199291,B,False
1199316,B,True
1199557,B,True
1199692,B,False
1199752,B,False
1199926,A,False
1200059,A,False
1200067,A,True
1200243,B,False
1200323,A,False
1200425,B,False
1200604,B,True
1200767,A,False
1200943,A,False
1201007,A,True
1201014,A,True
1201017,B,False
1201083,B,True
1201190,A,False
1201307,B,True
1201446,B,False
1201551,A,True
1201655,A,True
1201680,A,False
1201821,B,True
1201874,A,True
1202046,A,True
1202127,A,False
1202542,A,False
1202559,B,False
1202617,B,False
1202665,A,False
1202753,A,False
1202790,B,True
1202971,B,False
1203008,A,False
1203294,B,False
1203459,B,True
1203590,B,True
1203610,B,False
1203613,B,False
1203693,A,False
1203817,B,True
1203870,B,True
1204193,A,True
1204213,B,False
1204222,B,False
1204256,A,True
1204277,A,True
1204699,B,False
1204975,B,False
1205082,A,True
1205136,B,True
1205668,A,False
1205695,A,False
1205724,B,True
1205734,A,True
1205798,A,False
1205825,B,True
1206001,A,False
1206022,B,False
1206031,B,True
1206234,A,True
1206327,B,True
1206333,B,False
1206370,A,False
1206416,A,False
1206536,B,True
1206607,A,True
1206830,B,True
1206993,A,True
1207009,A,True
1207077,A,False
1207110,B,False
1207142,B,True
1207421,A,False
1207438,B,False
1207511,B,False
1207552,A,True
1207562,B,False
1207585,B,True
1207735,B,True
1207784,B,True
1207794,A,False
1207950,A,False
1207989,A,True
1208105,B,True
1208155,B,True
1208178,B,False
1208477,A,False
1208553,A,True
1208610,A,True
1208723,A,False
1208815,B,True
1208840,A,False
1208851,A,True
1208894,B,True
1208956,A,False
1209097,A,False
1209272,A,True
1209296,B,True
1209303,B,False
1209344,A,True
1209486,B,True
1209613,B,False
1209703,B,False
1209748,A,True
1209922,B,False
1209927,A,False
1210034,B,False
1210176,B,False
1210200,A,True
1210238,A,False
1210323,B,False
1210597,A,True
1210635,A,True
1210658,A,False
1210852,A,True
1210905,A,False
1210929,A,True
1210943,A,False
1211050,B,True
1211062,B,False
1211108,B,True
1211436,A,False
1211615,A,False
1211738,A,True
1211771,B,False
1211774,A,False
1211852,A,False
1211921,B,True
1212056,B,False
1212211,A,False
1212421,A,False
1212455,B,True
1212527,A,False
1212854,B,True
1213208,A,False
1213226,B,True
1213316,B,True
1213397,B,True
1213410,A,True
1213469,B,False
1213494,B,False
1213866,A,True
1214074,B,True
1214256,A,False
1214308,B,True
1214398,B,False
1214425,B,False
1214437,A,True
1214952,B,False
1215077,B,True
1215178,B,False
1215332,A,False
1215870,B,True
1215891,B,True
1215911,B,True
1215952,B,False
1215999,A,False
1216016,A,False
1216068,B,False
1216372,A,False
1216389,B,False
1216497,A,True
1216697,A,False
1216803,A,False
1216815,B,True
1216885,B,True
1216894,B,False
1216957,B,True
1217015,B,True
1217249,A,True
1217377,B,True
1217611,A,False
1217656,B,False
1217839,A,False
1217884,B,True
1218007,B,False
1218113,B,False
1218142,A,True
1218275,B,False
1218447,B,False
1218527,B,True
1218563,B,False
1218706,A,True
1218805,A,False
1219025,A,True
1219113,B,False
1219127,B,False
1219199,B,False
1219263,B,False
1219277,A,False
1219321,B,False
1219348,B,True
1219874,A,False
1219896,A,True
1219943,A,True
1220099,A,False
1220160,B,False
1220325,A,False
1220482,A,False
1220616,A,False
1220763,A,False
1220979,A,False
1221042,A,True
1221044,A,False
1221071,B,True
1221186,A,False
1221275,A,False
1221347,B,False
1221441,A,False
1221705,A,True
1221727,B,False
1221764,A,False
1221790,B,False
1222000,A,True
1222020,A,True
1222039,B,False
1222102,A,True
1222124,A,True
1222529,B,False
1222557,A,True
1222709,B,True
1222749,B,True
1222849,B,True
1222859,A,False
1223132,B,False
1223173,B,True
1223378,A,False
1224147,B,False
1224235,B,False
1224496,A,True
1224654,A,False
1224856,B,True
1224897,A,False
1225327,A,True
1225388,A,True
1225487,B,True
1225847,B,True
1225855,A,False
1225966,A,True
1226132,B,False
1226186,B,False
1226296,B,False
1226434,A,False
1226489,A,True
1226490,B,False
1226624,B,True
1226629,A,False
1226671,B,False
1226785,A,True
1226895,B,True
1227016,B,False
1227111,B,True
1227115,B,True
1227165,B,False
1227183,B,False
1227313,A,False
1227371,A,False
1227615,B,False
1227690,A,True
1227693,B,True
1227960,B,False
1228192,A,False
1228195,B,False
1228265,B,True
1228616,A,False
1228645,A,False
1228657,A,False
1229072,A,False
1229104,A,False
1229365,B,False
1229395,B,False
1229430,B,True
1229597,B,False
1229932,B,False
1229951,B,True
1230010,B,True
1230022,A,True
1230124,B,False
1230246,A,True
1230405,A,False
1230841,B,True
1230988,B,False
1230999,B,True
1231073,A,False
1231172,B,True
1231225,A,False
1231261,B,True
1231313,A,False
1231445,A,True
1231530,A,False
1231531,A,False
1231647,B,True
1231653,B,False
1231690,B,True
1231705,A,False
1231876,A,True
1231929,B,True
1232079,A,True
1232096,A,False
1232171,B,True
1232176,B,True
1232231,B,True
1232288,B,False
1232389,B,True
1232423,B,True
1232435,B,False
1232490,B,False
1232535,B,True
1232561,B,True
1232582,A,True
1232633,B,False
1232741,A,True
1232744,A,False
1233033,B,True
1233086,A,False
1233179,B,False
1233293,B,True
1233333,A,False
1233473,B,True
1233590,B,True
1233609,A,False
1233765,B,False
1233802,B,False
1233908,A,True
1234016,A,True
1234029,A,False
1234054,A,True
1234178,B,True
1234274,A,True
1234325,A,False
1234582,B,True
1234640,A,True
1234643,B,False
1234677,B,False
1234848,A,True
1235027,A,True
1235058,B,True
1235137,B,False
1235265,B,False
1235270,A,True
1235296,B,True
1235687,A,False
1236048,A,False
1236253,B,True
1236612,A,True
1236628,B,False
1236892,B,True
1236894,B,True
1236911,A,True
1237270,A,True
1237369,B,False
1237380,B,True
1237525,A,False
1237560,B,False
1237649,A,True
1237865,A,True
1237968,B,True
1237970,B,False
1238107,B,False
1238191,A,True
1238267,B,False
1238284,B,False
1238384,A,True
1238620,A,True
1238718,B,False
1238954,A,False
1239022,A,False
1239067,A,True
1239102,A,True
1239283,B,False
1239333,B,False
1239346,A,True
1239437,A,True
1239556,B,False
1239655,A,True
1239662,B,True
1239685,B,False
1239699,A,False
1240017,A,False
1240024,A,True
1240062,B,False
1240141,A,False
1240272,B,True
1240355,B,True
1240595,A,True
1240774,B,True
1240902,B,False
1241697,A,True
1241750,B,True
1241853,B,True
1242017,A,True
1242164,B,False
1242188,B,False
1242563,A,True
1242638,A,False
1242788,B,False
1242937,A,True
1243160,B,True
1243163,A,True
1243295,A,True
1243311,B,False
1243340,A,True
1243472,B,True
1243637,A,True
1243715,B,False
1243726,A,False
1243765,B,False
1243953,B,False
1243973,A,False
1244044,A,False
1244052,A,False
1244065,B,False
1244353,B,False
1244503,B,False
1244650,B,True
1244910,A,True
1245245,A,False
1245253,B,True
1245281,A,True
1245334,A,False
1245416,A,False
1245506,A,False
1245654,B,False
1245681,B,False
1245778,A,True
1245843,A,False
1245964,A,False
1245980,A,True
1246288,A,True
1246304,B,True
1246323,B,True
1246379,A,False
1246410,A,False
1246425,A,True
1246442,A,False
1246514,B,True
1246568,B,True
1246629,A,False
1246663,B,False
1246678,A,True
1246865,A,False
1246936,B,False
1246966,A,True
1247001,A,False
1247059,B,True
1247358,B,False
1247537,A,False
1247786,B,True
1247830,A,False
1247841,A,False
1248004,B,False
1248011,B,False
1248028,B,False
1248183,B,True
1248220,A,False
1248342,A,True
1248378,A,True
1248556,A,True
1249064,B,True
1249098,A,True
1249129,A,True
1249131,B,False
1249138,B,True
1249601,A,True
1249658,B,True
1249765,A,False
1249821,B,False
1250389,A,True
1250391,A,True
1250498,A,False
1250702,B,True
1250723,A,False
1250758,B,True
1250812,A,True
1250826,A,False
1250836,A,True
1251166,B,True
1251213,A,True
1251259,B,False
1251272,B,False
1251280,B,False
1251781,A,False
1251825,B,False
1251901,B,True
1251934,A,False
1252117,B,True
1252130,B,True
1252176,B,False
1252236,B,False
1252346,A,False
1252419,A,False
1252619,A,True
1252709,A,False
1252735,A,True
1252994,A,False
1253050,A,False
1253162,B,False
1253213,B,False
1253333,B,True
1253552,A,True
1253662,A,False
1253803,A,True
1253947,A,False
1254117,B,False
1254153,B,False
1254166,A,True
1254334,B,False
1254371,A,False
1254387,A,False
1254528,B,True
1254574,B,False
1254589,B,False
1254611,B,False
1254639,A,True
1254856,A,False
1255133,B,True
1255319,B,True
1255340,B,False
1255377,B,True
1255463,A,True
1255639,A,False
1255746,A,False
1255873,A,False
1255876,B,False
1255979,B,True
1255998,A,False
1256171,A,True
1256176,B,True
1256187,B,False
1256238,B,False
1256278,B,True
1256772,A,True
1256820,A,False
1256974,B,False
1257054,B,True
1257061,A,False
1257169,B,True
1257252,A,False
1257268,B,False
1257374,A,True
1257398,A,True
1257482,A,True
1257741,A,True
1257795,A,False
1257853,A,False
1258042,A,False
1258100,B,True
1258334,A,False
1258374,B,False
1258408,B,False
1258422,B,True
1258642,B,False
1258809,A,False
1258817,A,True
1258844,A,False
1259033,A,True
1259095,B,False
1259633,B,False
1259653,B,False
1259835,B,True
1259909,B,False
1259932,B,True
1260096,B,False
1260181,B,False
1260196,A,False
1260226,A,True
1260395,A,False
1260475,A,False
1260545,B,False
1260590,B,False
1260691,A,False
1260772,A,False
1260807,B,False
1260855,B,False
1260919,A,False
1260985,A,False
1261025,A,False
1261201,B,False
1261242,B,False
1261444,B,True
1261609,B,False
1261613,B,False
1261667,B,True
1261742,A,False
1261876,B,True
1262057,A,False
1262203,A,True
1262252,A,False
1262350,B,False
1262417,B,True
1262496,A,False
1262694,A,False
1262845,A,True
1263127,B,False
1263327,B,True
1263412,B,False
1263453,B,True
1263587,A,False
1263614,B,False
1263660,B,False
1263690,B,False
1263727,B,False
1263912,A,True
1263913,A,False
1263932,B,True
1264516,B,True
1264960,A,True
1264995,A,True
1265048,B,False
1265052,A,False
1265085,A,False
1265163,A,True
1265262,A,False
1265339,B,False
1265626,B,True
1265720,A,False
1265811,A,False
1266017,A,False
1266118,A,False
1266197,B,True
1266483,B,False
1266582,B,False
1266589,B,False
1266660,A,True
1266667,A,False
1266736,B,False
1266793,B,False
1266817,B,True
1266934,B,True
1267068,A,False
1267109,B,False
1267477,B,True
1267763,A,False
1267804,A,False
1267852,A,True
1267973,A,False
1267982,A,True
1268098,A,True
1268112,A,True
1268193,A,True
1268387,B,True
1268546,A,False
1268638,B,True
1268655,A,True
1268782,A,True
1268870,A,True
1268937,A,False
1268948,A,True
1269316,A,False
1269330,A,False
1269590,B,False
1269953,A,False
1269998,B,False
1270038,A,False
1270043,B,True
1270240,B,True
1270298,A,False
1270454,A,False
1270463,B,True
1270588,B,False
1270742,B,False
1270774,A,True
1270934,A,False
1271121,A,True
1271142,A,True
1271248,B,False
1271358,A,False
1271392,B,False
1271665,A,True
1272109,A,False
1272143,B,False
1272162,A,True
1272187,A,False
1272277,A,False
1272333,A,False
1272694,B,False
1272767,B,False
1272890,A,False
1273012,A,False
1273651,A,True
1273701,A,False
1273747,A,False
1273874,B,True
1273972,B,False
1274012,A,False
1274074,B,False
1274262,B,False
1274283,A,False
1274536,A,False
1274637,B,False
1274735,A,True
1274957,A,False
1275057,A,True
1275327,A,False
1275347,B,False
1275413,A,True
1275430,B,False
1275472,B,True
1275680,B,False
1275764,B,False
1275850,B,False
1276042,B,False
1276130,B,False
1276206,B,True
1276292,A,False
1276622,B,True
1276689,A,False
1276909,A,True
1277055,B,True
1277298,B,False
1277355,B,True
1277706,A,True
1277884,B,True
1277899,B,False
1277951,A,True
1277971,B,False
1278000,B,True
1278153,A,False
1278209,B,False
1278235,A,False
1278671,B,False
1278706,B,False
1278737,A,True
1278880,B,False
1278911,B,True
1279024,A,False
1279413,B,True
1279432,B,False
1279639,B,True
1279646,A,True
1279805,A,True
1280301,A,False
1280370,A,True
1280628,B,False
1280658,B,False
1280665,B,True
1280682,B,False
1280773,B,True
1280907,A,False
1280931,A,False
1280957,A,False
1280992,A,False
1281045,B,False
1281074,B,False
1281189,A,True
1281222,B,False
1281375,B,True
1281406,A,False
1281434,A,False
1281570,B,False
1281601,A,True
1281648,A,True
1281725,A,True
1281982,A,True
